J,H0+H31+H36+H37+H38+H39
J436816,H38
J436817,H38
J436818,H38
J436819,H38
J437810,H38
J437811,H38
J437812,H38
J437813,H38
J437814,H38
J437815,H38
J437816,H38
J437817,H38
J437818,H38
J437819,H38
J438810,H38
J438811,H38
J438812,H38
J438813,H38
J438814,H38
J438815,H38
J438816,H38
J438817,H38
J438818,H38
J438819,H38
J439810,H38
J439811,H38
J439812,H38
J439813,H38
J439814,H38
J439815,H38
J439816,H38
J439817,H38
J439818,H38
J439819,H38
J48G,H0+H38
J4382,H0+H38
J434820,H0+H38
J435820,H0+H38
J435821,H0+H38
J436820,H0+H38
J437820,H0+H38
J437821,H0+H38
J438820,H38
J438821,H0+H38
J438822,H0+H38
J439820,H38
J439821,H38
J439822,H0+H38
J439823,H0+H38
J48K,H38
J48L,H0+H38
J4482,H0+H38
J440820,H38
J440821,H38
J440822,H38
J440823,H0+H38
J440824,H0+H38
J441820,H38
J441821,H38
J441822,H38
J441823,H38
J441824,H0+H38
J442820,H38
J442821,H38
J442822,H38
J442823,H38
J442824,H0+H38
J443820,H38
J443821,H38
J443822,H38
J443823,H38
J443824,H0+H38
J444820,H38
J444821,H38
J444822,H38
J444823,H38
J444824,H0+H38
J444825,H0+H38
J444826,H0+H38
J445820,H38
J445821,H38
J445822,H38
J445823,H38
J445824,H38
J445825,H38
J445826,H0+H38
J445827,H0+H38
J446820,H38
J446821,H38
J446822,H38
J446823,H38
J446824,H38
J446825,H38
J446826,H38
J446827,H0+H38
J447820,H38
J447821,H38
J447822,H38
J447823,H38
J447824,H38
J447825,H38
J447826,H0+H38
J447827,H0+H38
J448820,H38
J448821,H38
J448822,H38
J448823,H38
J448824,H38
J448825,H38
J448826,H38
J448827,H0+H38
J448828,H0+H38
J449820,H38
J449821,H38
J449822,H38
J449823,H38
J449824,H38
J449825,H38
J449826,H38
J449827,H38
J449828,H0+H38
J449829,H0+H38
J4582,H0+H38
J450820,H38
J450821,H38
J450822,H38
J450823,H38
J450824,H38
J450825,H38
J450826,H38
J450827,H38
J450828,H38
J450829,H0+H38
J451820,H38
J451821,H38
J451822,H38
J451823,H38
J451824,H38
J451825,H38
J451826,H38
J451827,H38
J451828,H38
J451829,H0+H38
J452820,H38
J452821,H38
J452822,H38
J452823,H38
J452824,H38
J452825,H38
J452826,H38
J452827,H38
J452828,H38
J452829,H38
J453820,H38
J453821,H38
J453822,H38
J453823,H38
J453824,H38
J453825,H38
J453826,H38
J453827,H38
J453828,H38
J453829,H38
J454820,H38
J454821,H38
J454822,H38
J454823,H38
J454824,H38
J454825,H38
J454826,H38
J454827,H38
J454828,H38
J454829,H38
J455820,H38
J455821,H38
J455822,H38
J455823,H38
J455824,H38
J455825,H38
J455826,H38
J455827,H38
J455828,H38
J455829,H38
J456820,H38
J456821,H38
J456822,H38
J456823,H38
J456824,H38
J456825,H38
J456826,H38
J456827,H38
J456828,H38
J456829,H38
J457820,H38
J457821,H38
J457822,H38
J457823,H38
J457824,H38
J457825,H38
J457826,H38
J457827,H38
J457828,H38
J457829,H38
J458820,H38
J458821,H38
J458822,H38
J458823,H38
J458824,H38
J458825,H38
J458826,H38
J458827,H38
J458828,H38
J458829,H38
J459820,H38
J459821,H38
J459822,H38
J459823,H38
J459824,H38
J459825,H38
J459826,H38
J459827,H38
J459828,H38
J459829,H0+H38
J4583,H0+H38
J451830,H0+H38
J452830,H0+H38
J453830,H0+H38
J453831,H0+H38
J454830,H38
J454831,H0+H38
J454832,H0+H38
J455830,H38
J455831,H38
J455832,H0+H38
J456830,H38
J456831,H38
J456832,H0+H38
J456833,H0+H38
J457830,H38
J457831,H38
J457832,H38
J457833,H0+H38
J458830,H38
J458831,H0+H38
J458832,H38
J458833,H0+H38
J459830,H0+H38
J459831,H0+H38
J459832,H0+H38
J459833,H0+H38
J48Q,H38
J48R,H0+H38
J4682,H0+H38
J460820,H38
J460821,H38
J460822,H38
J460823,H38
J460824,H38
J460825,H38
J460826,H38
J460827,H38
J460828,H38
J460829,H0+H38
J461820,H38
J461821,H38
J461822,H38
J461823,H38
J461824,H38
J461825,H38
J461826,H38
J461827,H38
J461828,H0+H38
J461829,H0+H38
J462820,H38
J462821,H38
J462822,H38
J462823,H38
J462824,H38
J462825,H38
J462826,H38
J462827,H38
J462828,H0+H38
J463820,H38
J463821,H38
J463822,H38
J463823,H38
J463824,H38
J463825,H38
J463826,H38
J463827,H38
J463828,H0+H38
J464820,H38
J464821,H38
J464822,H38
J464823,H38
J464824,H38
J464825,H38
J464826,H38
J464827,H0+H38
J464828,H0+H38
J465820,H38
J465821,H38
J465822,H38
J465823,H38
J465824,H38
J465825,H38
J465826,H0+H38
J465827,H0+H38
J466820,H38
J466821,H38
J466822,H38
J466823,H38
J466824,H38
J466825,H0+H38
J466826,H0+H38
J467820,H38
J467821,H38
J467822,H38
J467823,H38
J467824,H0+H38
J467825,H0+H38
J468820,H38
J468821,H38
J468822,H38
J468823,H38
J468824,H0+H38
J469820,H38
J469821,H38
J469822,H38
J469823,H0+H38
J469824,H0+H38
J4782,H0+H38
J470820,H38
J470821,H38
J470822,H38
J470823,H0+H38
J471820,H38
J471821,H38
J471822,H0+H38
J471823,H0+H38
J472820,H38
J472821,H38
J472822,H0+H38
J472823,H0+H38
J473820,H38
J473821,H38
J473822,H38
J473823,H0+H38
J473824,H0+H38
J474820,H38
J474821,H38
J474822,H0+H38
J474823,H0+H38
J474824,H0+H38
J475820,H38
J475821,H38
J475822,H0+H38
J476820,H38
J476821,H38
J476822,H0+H38
J476823,H0+H38
J476824,H0+H38
J477820,H38
J477821,H38
J477822,H38
J477823,H38
J477824,H0+H38
J478820,H38
J478821,H38
J478822,H38
J478823,H38
J478824,H0+H38
J479820,H38
J479821,H38
J479822,H38
J479823,H38
J479824,H0+H38
J48V,H38
J48W,H0+H38
J4882,H0+H38
J480820,H38
J480821,H38
J480822,H38
J480823,H38
J480824,H0+H38
J481820,H38
J481821,H38
J481822,H38
J481823,H0+H38
J481824,H0+H38
J482820,H38
J482821,H38
J482822,H38
J482823,H0+H38
J482824,H0+H38
J483820,H38
J483821,H38
J483822,H38
J483823,H38
J483824,H0+H38
J484820,H38
J484821,H38
J484822,H38
J484823,H38
J484824,H0+H38
J485820,H38
J485821,H38
J485822,H38
J485823,H38
J485824,H0+H38
J486820,H38
J486821,H38
J486822,H38
J486823,H38
J486824,H0+H38
J487820,H38
J487821,H38
J487822,H38
J487823,H0+H38
J487824,H0+H38
J488820,H38
J488821,H38
J488822,H0+H38
J488823,H0+H38
J489820,H38
J489821,H0+H38
J489822,H0+H38
J4982,H0+H38
J490820,H38
J490821,H0+H38
J490822,H0+H38
J490823,H0+H38
J491820,H38
J491821,H38
J491822,H38
J491823,H0+H38
J491824,H0+H38
J492820,H38
J492821,H38
J492822,H38
J492823,H38
J492824,H0+H38
J493820,H38
J493821,H38
J493822,H38
J493823,H38
J493824,H0+H38
J494820,H38
J494821,H38
J494822,H38
J494823,H38
J494824,H0+H38
J495820,H38
J495821,H38
J495822,H38
J495823,H38
J495824,H0+H38
J495825,H0+H38
J496820,H38
J496821,H38
J496822,H38
J496823,H38
J496824,H38
J496825,H0+H38
J497820,H38
J497821,H38
J497822,H38
J497823,H38
J497824,H38
J497825,H0+H38
J498820,H38
J498821,H38
J498822,H38
J498823,H38
J498824,H0+H38
J498825,H0+H38
J499820,H38
J499821,H38
J499822,H0+H38
J499823,H0+H38
J499824,H0+H38
J53,H0+H38
J53SW,H0+H38
J53NW,H0+H38
J53NE,H0+H38
J53C,H0+H38
J5035,H0+H38
J507359,H0+H38
J508359,H0+H38
J509358,H0+H38
J509359,H0+H38
J5134,H0+H38
J516346,H0+H38
J516347,H0+H38
J516349,H0+H38
J517341,H0+H38
J517342,H0+H38
J517343,H0+H38
J517344,H0+H38
J517346,H0+H38
J517347,H0+H38
J517348,H0+H38
J517349,H0+H38
J518341,H0+H38
J518342,H38
J518343,H38
J518344,H0+H38
J518345,H0+H38
J518346,H0+H38
J518347,H0+H38
J518348,H0+H38
J518349,H38
J519340,H0+H38
J519341,H0+H38
J519342,H38
J519343,H38
J519344,H38
J519345,H38
J519346,H0+H38
J519347,H0+H38
J519348,H38
J519349,H38
J5135,H0+H38
J510356,H0+H38
J510357,H0+H38
J510358,H0+H38
J510359,H38
J511356,H0+H38
J511357,H0+H38
J511358,H38
J511359,H38
J512357,H0+H38
J512358,H0+H38
J512359,H38
J513356,H0+H38
J513357,H0+H38
J513358,H0+H38
J513359,H38
J514352,H0+H38
J514353,H0+H38
J514355,H0+H38
J514356,H0+H38
J514357,H38
J514358,H38
J514359,H38
J515351,H0+H38
J515352,H0+H38
J515353,H0+H38
J515354,H0+H38
J515355,H0+H38
J515356,H38
J515357,H38
J515358,H38
J515359,H38
J516350,H0+H38
J516351,H0+H38
J516352,H38
J516353,H38
J516354,H38
J516355,H38
J516356,H38
J516357,H38
J516358,H38
J516359,H38
J517350,H38
J517351,H38
J517352,H38
J517353,H38
J517354,H38
J517355,H38
J517356,H38
J517357,H38
J517358,H38
J517359,H38
J518350,H38
J518351,H38
J518352,H38
J518353,H38
J518354,H38
J518355,H38
J518356,H38
J518357,H38
J518358,H38
J518359,H38
J519350,H38
J519351,H38
J519352,H38
J519353,H38
J519354,H38
J519355,H38
J519356,H38
J519357,H38
J519358,H38
J519359,H38
J53D,H0+H38
J5036,H0+H38
J500360,H0+H38
J500361,H38
J500362,H38
J500363,H38
J500364,H38
J500365,H38
J500366,H38
J500367,H38
J500368,H38
J500369,H38
J501360,H0+H38
J501361,H38
J501362,H38
J501363,H38
J501364,H38
J501365,H38
J501366,H38
J501367,H38
J501368,H38
J501369,H38
J502360,H0+H38
J502361,H38
J502362,H38
J502363,H38
J502364,H38
J502365,H38
J502366,H38
J502367,H38
J502368,H38
J502369,H38
J503360,H0+H38
J503361,H38
J503362,H38
J503363,H38
J503364,H38
J503365,H38
J503366,H38
J503367,H38
J503368,H38
J503369,H38
J504360,H0+H38
J504361,H38
J504362,H38
J504363,H38
J504364,H38
J504365,H38
J504366,H38
J504367,H38
J504368,H38
J504369,H38
J505360,H0+H38
J505361,H38
J505362,H38
J505363,H38
J505364,H38
J505365,H38
J505366,H38
J505367,H38
J505368,H38
J505369,H38
J506360,H0+H38
J506361,H38
J506362,H38
J506363,H38
J506364,H38
J506365,H38
J506366,H38
J506367,H38
J506368,H38
J506369,H38
J507360,H0+H38
J507361,H38
J507362,H38
J507363,H38
J507364,H38
J507365,H38
J507366,H38
J507367,H38
J507368,H38
J507369,H38
J508360,H38
J508361,H38
J508362,H38
J508363,H38
J508364,H38
J508365,H38
J508366,H38
J508367,H38
J508368,H38
J508369,H38
J509360,H38
J509361,H38
J509362,H38
J509363,H38
J509364,H38
J509365,H38
J509366,H38
J509367,H38
J509368,H38
J509369,H38
J5037,H38
J5136,H38
J5137,H38
J53E,H38
J53G,H0+H38
J5233,H0+H38
J522339,H0+H38
J523335,H0+H38
J523336,H0+H38
J523337,H0+H38
J523338,H0+H38
J523339,H0+H38
J524333,H0+H38
J524334,H0+H38
J524335,H0+H38
J524336,H0+H38
J524337,H0+H38
J524338,H38
J524339,H38
J525332,H0+H38
J525333,H0+H38
J525334,H38
J525335,H38
J525336,H38
J525337,H38
J525338,H38
J525339,H38
J526332,H0+H38
J526333,H38
J526334,H38
J526335,H38
J526336,H38
J526337,H38
J526338,H38
J526339,H38
J527332,H0+H38
J527333,H0+H38
J527334,H38
J527335,H38
J527336,H38
J527337,H38
J527338,H38
J527339,H38
J528333,H0+H38
J528334,H0+H38
J528335,H38
J528336,H38
J528337,H38
J528338,H38
J528339,H38
J529334,H0+H38
J529335,H0+H38
J529336,H0+H38
J529337,H38
J529338,H38
J529339,H38
J5333,H0+H38
J530336,H0+H38
J530337,H38
J530338,H38
J530339,H38
J531336,H0+H38
J531337,H0+H38
J531338,H38
J531339,H38
J532337,H0+H38
J532338,H0+H38
J532339,H0+H38
J533339,H0+H38
J534339,H0+H38
J53H,H0+H38
J5234,H0+H38
J520340,H0+H38
J520341,H0+H38
J520342,H0+H38
J520343,H0+H38
J520344,H38
J520345,H38
J520346,H38
J520347,H38
J520348,H38
J520349,H38
J521343,H0+H38
J521344,H38
J521345,H38
J521346,H38
J521347,H38
J521348,H38
J521349,H38
J522340,H0+H38
J522341,H0+H38
J522342,H0+H38
J522343,H0+H38
J522344,H38
J522345,H38
J522346,H38
J522347,H38
J522348,H38
J522349,H38
J523340,H38
J523341,H38
J523342,H38
J523343,H38
J523344,H38
J523345,H38
J523346,H38
J523347,H38
J523348,H38
J523349,H38
J524340,H38
J524341,H38
J524342,H38
J524343,H38
J524344,H38
J524345,H38
J524346,H38
J524347,H38
J524348,H38
J524349,H38
J525340,H38
J525341,H38
J525342,H38
J525343,H38
J525344,H38
J525345,H38
J525346,H38
J525347,H38
J525348,H38
J525349,H38
J526340,H38
J526341,H38
J526342,H38
J526343,H38
J526344,H38
J526345,H38
J526346,H38
J526347,H38
J526348,H38
J526349,H38
J527340,H38
J527341,H38
J527342,H38
J527343,H38
J527344,H38
J527345,H38
J527346,H38
J527347,H38
J527348,H38
J527349,H38
J528340,H38
J528341,H38
J528342,H38
J528343,H38
J528344,H38
J528345,H38
J528346,H38
J528347,H38
J528348,H38
J528349,H38
J529340,H38
J529341,H38
J529342,H38
J529343,H38
J529344,H38
J529345,H38
J529346,H38
J529347,H38
J529348,H38
J529349,H38
J5235,H38
J5334,H0+H38
J530340,H38
J530341,H38
J530342,H38
J530343,H38
J530344,H38
J530345,H38
J530346,H38
J530347,H38
J530348,H38
J530349,H38
J531340,H38
J531341,H38
J531342,H38
J531343,H38
J531344,H38
J531345,H38
J531346,H38
J531347,H38
J531348,H38
J531349,H38
J532340,H38
J532341,H38
J532342,H38
J532343,H38
J532344,H38
J532345,H38
J532346,H38
J532347,H38
J532348,H38
J532349,H38
J533340,H38
J533341,H38
J533342,H38
J533343,H38
J533344,H38
J533345,H38
J533346,H38
J533347,H38
J533348,H38
J533349,H38
J534340,H0+H38
J534341,H0+H38
J534342,H0+H38
J534343,H38
J534344,H38
J534345,H38
J534346,H38
J534347,H38
J534348,H38
J534349,H38
J535342,H0+H38
J535343,H0+H38
J535344,H0+H38
J535345,H38
J535346,H38
J535347,H38
J535348,H38
J535349,H38
J536344,H0+H38
J536345,H0+H38
J536346,H0+H38
J536347,H38
J536348,H0+H38
J536349,H38
J537346,H0+H38
J537347,H0+H38
J537348,H0+H38
J537349,H0+H38
J538349,H0+H38
J539349,H0+H38
J5335,H0+H38
J530350,H38
J530351,H38
J530352,H38
J530353,H38
J530354,H38
J530355,H38
J530356,H38
J530357,H38
J530358,H38
J530359,H38
J531350,H38
J531351,H38
J531352,H38
J531353,H38
J531354,H38
J531355,H38
J531356,H38
J531357,H38
J531358,H38
J531359,H38
J532350,H38
J532351,H38
J532352,H38
J532353,H38
J532354,H38
J532355,H38
J532356,H38
J532357,H38
J532358,H38
J532359,H38
J533350,H38
J533351,H38
J533352,H38
J533353,H38
J533354,H38
J533355,H38
J533356,H38
J533357,H38
J533358,H38
J533359,H38
J534350,H38
J534351,H38
J534352,H38
J534353,H38
J534354,H38
J534355,H38
J534356,H38
J534357,H38
J534358,H38
J534359,H38
J535350,H38
J535351,H38
J535352,H38
J535353,H38
J535354,H38
J535355,H38
J535356,H38
J535357,H38
J535358,H38
J535359,H38
J536350,H38
J536351,H38
J536352,H38
J536353,H38
J536354,H38
J536355,H38
J536356,H38
J536357,H38
J536358,H38
J536359,H38
J537350,H38
J537351,H38
J537352,H38
J537353,H38
J537354,H38
J537355,H38
J537356,H38
J537357,H38
J537358,H38
J537359,H38
J538350,H0+H38
J538351,H0+H38
J538352,H38
J538353,H38
J538354,H38
J538355,H38
J538356,H38
J538357,H38
J538358,H38
J538359,H0+H38
J539350,H0+H38
J539351,H0+H38
J539352,H38
J539353,H38
J539354,H38
J539355,H38
J539356,H0+H38
J539357,H0+H38
J539358,H0+H38
J539359,H0+H38
J53I,H0+H38
J5236,H38
J5237,H38
J5336,H0+H38
J530360,H38
J530361,H38
J530362,H38
J530363,H38
J530364,H38
J530365,H38
J530366,H38
J530367,H38
J530368,H38
J530369,H38
J531360,H38
J531361,H38
J531362,H38
J531363,H38
J531364,H38
J531365,H38
J531366,H38
J531367,H38
J531368,H38
J531369,H38
J532360,H38
J532361,H38
J532362,H38
J532363,H38
J532364,H38
J532365,H38
J532366,H38
J532367,H38
J532368,H38
J532369,H38
J533360,H38
J533361,H38
J533362,H38
J533363,H38
J533364,H38
J533365,H38
J533366,H38
J533367,H38
J533368,H38
J533369,H38
J534360,H38
J534361,H38
J534362,H38
J534363,H38
J534364,H38
J534365,H38
J534366,H0+H38
J534367,H0+H38
J534368,H38
J534369,H38
J535360,H38
J535361,H38
J535362,H38
J535363,H38
J535364,H38
J535365,H38
J535366,H0+H38
J535367,H0+H38
J535368,H0+H38
J535369,H0+H38
J536360,H38
J536361,H38
J536362,H38
J536363,H38
J536364,H38
J536365,H0+H38
J536366,H0+H38
J536369,H0+H38
J537360,H38
J537361,H38
J537362,H38
J537363,H38
J537364,H38
J537365,H0+H38
J538360,H0+H38
J538361,H38
J538362,H0+H38
J538363,H0+H38
J538364,H0+H38
J538365,H0+H38
J539360,H0+H38
J539361,H0+H38
J539362,H0+H38
J5337,H0+H38
J530370,H38
J530371,H38
J530372,H38
J530373,H38
J530374,H38
J530375,H38
J530376,H38
J530377,H38
J530378,H38
J530379,H38
J531370,H38
J531371,H38
J531372,H38
J531373,H38
J531374,H38
J531375,H38
J531376,H38
J531377,H38
J531378,H38
J531379,H38
J532370,H38
J532371,H38
J532372,H38
J532373,H38
J532374,H38
J532375,H38
J532376,H38
J532377,H38
J532378,H38
J532379,H38
J533370,H38
J533371,H38
J533372,H38
J533373,H38
J533374,H38
J533375,H38
J533376,H38
J533377,H38
J533378,H38
J533379,H38
J534370,H38
J534371,H38
J534372,H38
J534373,H38
J534374,H38
J534375,H38
J534376,H38
J534377,H38
J534378,H38
J534379,H38
J535370,H38
J535371,H38
J535372,H38
J535373,H38
J535374,H38
J535375,H38
J535376,H38
J535377,H38
J535378,H38
J535379,H38
J536370,H0+H38
J536371,H38
J536372,H38
J536373,H38
J536374,H38
J536375,H38
J536376,H38
J536377,H38
J536378,H38
J536379,H38
J537370,H0+H38
J537371,H0+H38
J537372,H38
J537373,H38
J537374,H38
J537375,H38
J537376,H38
J537377,H38
J537378,H38
J537379,H38
J538371,H0+H38
J538372,H0+H38
J538373,H0+H38
J538374,H0+H38
J538375,H0+H38
J538376,H38
J538377,H38
J538378,H38
J538379,H38
J539372,H0+H38
J539373,H0+H38
J539374,H0+H38
J539375,H0+H38
J539376,H38
J539377,H38
J539378,H38
J539379,H38
J53J,H38
J53M,H0+H38
J5434,H0+H38
J540349,H0+H38
J5435,H0+H38
J540350,H0+H38
J540351,H0+H38
J540352,H38
J540353,H38
J540354,H0+H38
J540355,H0+H38
J540356,H0+H38
J541351,H0+H38
J541352,H0+H38
J541353,H0+H38
J541354,H0+H38
J5535,H0+H38
J551357,H0+H38
J551358,H0+H38
J551359,H0+H38
J552356,H0+H38
J552357,H0+H38
J552358,H38
J552359,H0+H38
J553355,H0+H38
J553356,H0+H38
J553357,H38
J553358,H38
J553359,H38
J554355,H0+H38
J554356,H0+H38
J554357,H38
J554358,H38
J554359,H38
J555356,H0+H38
J555357,H0+H38
J555358,H38
J555359,H38
J556356,H0+H38
J556357,H0+H38
J556358,H38
J556359,H38
J557357,H0+H38
J557358,H0+H38
J557359,H0+H38
J558358,H0+H38
J558359,H0+H38
J559359,H0+H38
J53N,H0+H38
J5436,H0+H38
J540362,H0+H38
J540363,H0+H38
J542362,H0+H38
J542363,H0+H38
J543362,H0+H38
J543363,H0+H38
J543364,H0+H38
J544361,H0+H38
J544362,H0+H38
J544363,H38
J544364,H0+H38
J544365,H0+H38
J544367,H0+H38
J544369,H0+H38
J545361,H0+H38
J545362,H38
J545363,H38
J545364,H0+H38
J545365,H0+H38
J545366,H0+H38
J545367,H0+H38
J545368,H0+H38
J545369,H0+H38
J546360,H0+H38
J546361,H0+H38
J546362,H0+H38
J546363,H0+H38
J546364,H0+H38
J546365,H0+H38
J546366,H0+H38
J546367,H38
J546368,H38
J546369,H38
J547366,H0+H38
J547367,H38
J547368,H38
J547369,H38
J548366,H0+H38
J548367,H38
J548368,H38
J548369,H38
J549366,H0+H38
J549367,H38
J549368,H38
J549369,H38
J5437,H0+H38
J540370,H0+H38
J540371,H0+H38
J540372,H0+H38
J540373,H0+H38
J540374,H0+H38
J540375,H0+H38
J540376,H38
J540377,H38
J540378,H38
J540379,H38
J541371,H0+H38
J541372,H38
J541373,H38
J541374,H38
J541375,H38
J541376,H38
J541377,H38
J541378,H38
J541379,H38
J542371,H0+H38
J542372,H38
J542373,H38
J542374,H38
J542375,H38
J542376,H38
J542377,H38
J542378,H38
J542379,H38
J543370,H0+H38
J543371,H0+H38
J543372,H38
J543373,H38
J543374,H38
J543375,H38
J543376,H38
J543377,H38
J543378,H38
J543379,H38
J544370,H0+H38
J544371,H38
J544372,H38
J544373,H38
J544374,H38
J544375,H38
J544376,H38
J544377,H38
J544378,H38
J544379,H38
J545370,H38
J545371,H38
J545372,H38
J545373,H38
J545374,H38
J545375,H38
J545376,H38
J545377,H38
J545378,H38
J545379,H38
J546370,H38
J546371,H38
J546372,H38
J546373,H38
J546374,H38
J546375,H38
J546376,H38
J546377,H38
J546378,H38
J546379,H38
J547370,H38
J547371,H38
J547372,H38
J547373,H38
J547374,H38
J547375,H38
J547376,H38
J547377,H38
J547378,H38
J547379,H38
J548370,H38
J548371,H38
J548372,H38
J548373,H38
J548374,H38
J548375,H38
J548376,H38
J548377,H38
J548378,H38
J548379,H38
J549370,H38
J549371,H38
J549372,H38
J549373,H38
J549374,H38
J549375,H38
J549376,H38
J549377,H38
J549378,H38
J549379,H38
J5536,H0+H38
J550366,H0+H38
J550367,H38
J550368,H38
J550369,H38
J551360,H0+H38
J551362,H0+H38
J551365,H0+H38
J551366,H0+H38
J551367,H38
J551368,H38
J551369,H38
J552360,H0+H38
J552361,H0+H38
J552362,H0+H38
J552363,H0+H38
J552364,H0+H38
J552365,H0+H38
J552366,H38
J552367,H38
J552368,H38
J552369,H38
J553360,H38
J553361,H38
J553362,H38
J553363,H38
J553364,H38
J553365,H38
J553366,H38
J553367,H38
J553368,H38
J553369,H38
J554360,H38
J554361,H38
J554362,H38
J554363,H38
J554364,H38
J554365,H38
J554366,H38
J554367,H38
J554368,H38
J554369,H38
J555360,H38
J555361,H38
J555362,H38
J555363,H38
J555364,H38
J555365,H38
J555366,H38
J555367,H38
J555368,H38
J555369,H38
J556360,H38
J556361,H38
J556362,H38
J556363,H38
J556364,H38
J556365,H38
J556366,H38
J556367,H38
J556368,H38
J556369,H38
J557360,H38
J557361,H38
J557362,H38
J557363,H38
J557364,H38
J557365,H38
J557366,H38
J557367,H38
J557368,H38
J557369,H38
J558360,H38
J558361,H38
J558362,H38
J558363,H38
J558364,H38
J558365,H38
J558366,H38
J558367,H38
J558368,H38
J558369,H38
J559360,H0+H38
J559361,H0+H38
J559362,H38
J559363,H38
J559364,H38
J559365,H38
J559366,H38
J559367,H38
J559368,H38
J559369,H38
J5537,H0+H38
J550370,H38
J550371,H38
J550372,H38
J550373,H38
J550374,H38
J550375,H38
J550376,H38
J550377,H38
J550378,H38
J550379,H38
J551370,H38
J551371,H38
J551372,H38
J551373,H38
J551374,H38
J551375,H38
J551376,H38
J551377,H38
J551378,H38
J551379,H38
J552370,H38
J552371,H38
J552372,H38
J552373,H38
J552374,H38
J552375,H38
J552376,H38
J552377,H38
J552378,H38
J552379,H38
J553370,H38
J553371,H38
J553372,H38
J553373,H38
J553374,H38
J553375,H38
J553376,H38
J553377,H38
J553378,H38
J553379,H38
J554370,H38
J554371,H38
J554372,H38
J554373,H38
J554374,H38
J554375,H38
J554376,H38
J554377,H38
J554378,H38
J554379,H38
J555370,H38
J555371,H38
J555372,H38
J555373,H38
J555374,H38
J555375,H38
J555376,H38
J555377,H38
J555378,H38
J555379,H38
J556370,H38
J556371,H38
J556372,H38
J556373,H38
J556374,H38
J556375,H38
J556376,H38
J556377,H38
J556378,H38
J556379,H38
J557370,H38
J557371,H38
J557372,H38
J557373,H38
J557374,H38
J557375,H38
J557376,H38
J557377,H38
J557378,H38
J557379,H38
J558370,H38
J558371,H38
J558372,H38
J558373,H38
J558374,H0+H38
J558375,H0+H38
J558376,H0+H38
J558377,H0+H38
J558378,H0+H38
J558379,H38
J559370,H38
J559371,H38
J559372,H38
J559373,H0+H38
J559374,H0+H38
J559375,H0+H38
J559376,H0+H38
J559378,H0+H38
J559379,H0+H38
J53P,H38
J53T,H0+H38
J5636,H0+H38
J560361,H0+H38
J560362,H0+H38
J560363,H0+H38
J560364,H38
J560365,H38
J560366,H38
J560367,H38
J560368,H38
J560369,H38
J561363,H0+H38
J561364,H0+H38
J561365,H0+H38
J561366,H0+H38
J561367,H38
J561368,H38
J561369,H0+H38
J562365,H0+H38
J562366,H0+H38
J562367,H0+H38
J562368,H0+H38
J562369,H0+H38
J563367,H0+H38
J563368,H0+H38
J563369,H0+H38
J5637,H0+H38
J560370,H38
J560371,H0+H38
J560372,H0+H38
J560373,H0+H38
J560374,H0+H38
J560375,H0+H38
J560376,H0+H38
J560377,H0+H38
J560378,H0+H38
J560379,H0+H38
J561370,H38
J561371,H0+H38
J561372,H0+H38
J561373,H0+H38
J561374,H0+H38
J561376,H0+H38
J561377,H0+H38
J561378,H0+H38
J561379,H38
J562370,H0+H38
J562371,H0+H38
J562372,H0+H38
J562373,H0+H38
J562376,H0+H38
J562377,H0+H38
J562378,H0+H38
J562379,H38
J563372,H0+H38
J563373,H0+H38
J563374,H0+H38
J563375,H0+H38
J563376,H0+H38
J563377,H38
J563378,H38
J563379,H38
J564374,H0+H38
J564375,H38
J564376,H38
J564377,H38
J564378,H38
J564379,H38
J565373,H0+H38
J565374,H0+H38
J565375,H0+H38
J565376,H38
J565377,H38
J565378,H38
J565379,H38
J566372,H0+H38
J566373,H0+H38
J566374,H38
J566375,H38
J566376,H38
J566377,H38
J566378,H38
J566379,H38
J567373,H0+H38
J567374,H0+H38
J567375,H38
J567376,H38
J567377,H38
J567378,H38
J567379,H38
J568374,H0+H38
J568375,H0+H38
J568376,H38
J568377,H38
J568378,H38
J568379,H38
J569375,H0+H38
J569376,H0+H38
J569377,H38
J569378,H38
J569379,H38
J5737,H0+H38
J570376,H0+H38
J570377,H0+H38
J570378,H38
J570379,H38
J571377,H0+H38
J571378,H0+H38
J571379,H0+H38
J572379,H0+H38
J53U,H0+H38
J5638,H38
J5639,H38
J5738,H0+H38
J570380,H38
J570381,H38
J570382,H38
J570383,H38
J570384,H38
J570385,H38
J570386,H38
J570387,H38
J570388,H38
J570389,H38
J571380,H38
J571381,H38
J571382,H38
J571383,H38
J571384,H38
J571385,H38
J571386,H38
J571387,H38
J571388,H38
J571389,H38
J572380,H0+H38
J572381,H0+H38
J572382,H0+H38
J572383,H0+H38
J572384,H38
J572385,H38
J572386,H38
J572387,H38
J572388,H38
J572389,H38
J573383,H0+H38
J573384,H0+H38
J573385,H0+H38
J573386,H38
J573387,H38
J573388,H38
J573389,H38
J574385,H0+H38
J574386,H38
J574387,H38
J574388,H38
J574389,H38
J575385,H0+H38
J575386,H0+H38
J575387,H38
J575388,H38
J575389,H38
J576386,H0+H38
J576387,H38
J576388,H38
J576389,H38
J577386,H0+H38
J577387,H38
J577388,H38
J577389,H38
J578386,H0+H38
J578387,H38
J578388,H38
J578389,H38
J579386,H0+H38
J579387,H0+H38
J579388,H0+H38
J579389,H0+H38
J5739,H0+H38
J570390,H38
J570391,H38
J570392,H38
