J,H0+H31+H36+H37+H38+H39
J457357,H38
J457358,H38
J457359,H38
J458350,H0
J458351,H0
J458352,H0
J458353,H0+H38
J458354,H0+H38
J458355,H38
J458356,H38
J458357,H38
J458358,H38
J458359,H38
J459350,H0
J459351,H0
J459352,H0
J459353,H0+H38
J459354,H0+H38
J459355,H38
J459356,H38
J459357,H38
J459358,H38
J459359,H38
J43N,H38
J43P,H38
J43Q,H0
J43R,H0
J43S,H0+H38
J4634,H0
J4635,H0+H38
J460350,H0
J460351,H0
J460352,H0
J460353,H0
J460354,H0+H38
J460355,H38
J460356,H38
J460357,H38
J460358,H38
J460359,H38
J461350,H0
J461351,H0
J461352,H0
J461353,H0
J461354,H0+H38
J461355,H0+H38
J461356,H38
J461357,H38
J461358,H38
J461359,H38
J462350,H0
J462351,H0
J462352,H0
J462353,H0+H38
J462354,H0+H38
J462355,H0+H38
J462356,H38
J462357,H38
J462358,H38
J462359,H38
J463350,H0
J463351,H0
J463352,H0
J463353,H0+H38
J463354,H38
J463355,H38
J463356,H38
J463357,H38
J463358,H38
J463359,H38
J464350,H0
J464351,H0
J464352,H0
J464353,H0+H38
J464354,H0+H38
J464355,H0+H38
J464356,H0+H38
J464357,H0+H38
J464358,H38
J464359,H38
J465350,H0
J465351,H0
J465352,H0
J465353,H0
J465354,H0
J465355,H0
J465356,H0
J465357,H0+H38
J465358,H0+H38
J465359,H38
J466350,H0
J466351,H0
J466352,H0
J466353,H0
J466354,H0
J466355,H0
J466356,H0
J466357,H0
J466358,H0+H38
J466359,H38
J467350,H0
J467351,H0
J467352,H0
J467353,H0
J467354,H0
J467355,H0
J467356,H0
J467357,H0
J467358,H0+H38
J467359,H0+H38
J468350,H0
J468351,H0
J468352,H0
J468353,H0
J468354,H0
J468355,H0
J468356,H0
J468357,H0
J468358,H0
J468359,H0+H38
J469350,H0
J469351,H0
J469352,H0
J469353,H0
J469354,H0
J469355,H0
J469356,H0
J469357,H0
J469358,H0
J469359,H0
J4734,H0
J4735,H0
J43T,H0+H38
J4636,H0+H38
J460360,H38
J460361,H38
J460362,H38
J460363,H38
J460364,H38
J460365,H38
J460366,H38
J460367,H38
J460368,H38
J460369,H38
J461360,H38
J461361,H38
J461362,H38
J461363,H38
J461364,H38
J461365,H38
J461366,H38
J461367,H38
J461368,H38
J461369,H38
J462360,H38
J462361,H38
J462362,H38
J462363,H38
J462364,H38
J462365,H38
J462366,H38
J462367,H38
J462368,H38
J462369,H38
J463360,H38
J463361,H38
J463362,H38
J463363,H38
J463364,H38
J463365,H38
J463366,H38
J463367,H38
J463368,H38
J463369,H38
J464360,H38
J464361,H38
J464362,H38
J464363,H38
J464364,H38
J464365,H38
J464366,H38
J464367,H38
J464368,H38
J464369,H38
J465360,H38
J465361,H38
J465362,H38
J465363,H38
J465364,H38
J465365,H38
J465366,H38
J465367,H38
J465368,H38
J465369,H38
J466360,H38
J466361,H38
J466362,H38
J466363,H38
J466364,H38
J466365,H38
J466366,H38
J466367,H38
J466368,H38
J466369,H38
J467360,H38
J467361,H38
J467362,H38
J467363,H38
J467364,H38
J467365,H38
J467366,H38
J467367,H38
J467368,H38
J467369,H38
J468360,H0+H38
J468361,H38
J468362,H38
J468363,H38
J468364,H38
J468365,H38
J468366,H38
J468367,H38
J468368,H38
J468369,H38
J469360,H0+H38
J469361,H38
J469362,H38
J469363,H38
J469364,H38
J469365,H38
J469366,H38
J469367,H38
J469368,H38
J469369,H38
J4637,H38
J4736,H0+H38
J470360,H0+H38
J470361,H38
J470362,H38
J470363,H38
J470364,H38
J470365,H38
J470366,H38
J470367,H38
J470368,H38
J470369,H38
J471360,H0+H38
J471361,H38
J471362,H38
J471363,H38
J471364,H38
J471365,H38
J471366,H38
J471367,H38
J471368,H38
J471369,H38
J472360,H0+H38
J472361,H38
J472362,H38
J472363,H38
J472364,H38
J472365,H38
J472366,H38
J472367,H38
J472368,H38
J472369,H38
J473360,H0+H38
J473361,H38
J473362,H38
J473363,H38
J473364,H38
J473365,H38
J473366,H38
J473367,H38
J473368,H38
J473369,H38
J474360,H0+H38
J474361,H38
J474362,H38
J474363,H38
J474364,H38
J474365,H38
J474366,H38
J474367,H38
J474368,H38
J474369,H38
J475360,H0+H38
J475361,H38
J475362,H38
J475363,H38
J475364,H38
J475365,H38
J475366,H38
J475367,H38
J475368,H38
J475369,H38
J476360,H0+H38
J476361,H0+H38
J476362,H38
J476363,H38
J476364,H38
J476365,H38
J476366,H38
J476367,H38
J476368,H38
J476369,H38
J477360,H0
J477361,H0+H38
J477362,H38
J477363,H38
J477364,H38
J477365,H38
J477366,H38
J477367,H38
J477368,H38
J477369,H38
J478360,H0
J478361,H0+H38
J478362,H38
J478363,H38
J478364,H38
J478365,H38
J478366,H38
J478367,H38
J478368,H38
J478369,H38
J479360,H0
J479361,H0+H38
J479362,H38
J479363,H38
J479364,H38
J479365,H38
J479366,H38
J479367,H38
J479368,H38
J479369,H38
J4737,H38
J43U,H38
J43V,H0
J43W,H0
J43X,H0+H38
J4834,H0
J4835,H0+H38
J480350,H0
J480351,H0
J480352,H0
J480353,H0
J480354,H0
J480355,H0
J480356,H0
J480357,H0
J480358,H0
J480359,H0
J481350,H0
J481351,H0
J481352,H0
J481353,H0
J481354,H0
J481355,H0
J481356,H0
J481357,H0
J481358,H0
J481359,H0
J482350,H0
J482351,H0
J482352,H0
J482353,H0
J482354,H0
J482355,H0
J482356,H0
J482357,H0
J482358,H0
J482359,H0
J483350,H0
J483351,H0
J483352,H0
J483353,H0
J483354,H0
J483355,H0
J483356,H0
J483357,H0
J483358,H0
J483359,H0
J484350,H0
J484351,H0
J484352,H0
J484353,H0
J484354,H0
J484355,H0
J484356,H0
J484357,H0+H38
J484358,H0+H38
J484359,H0+H38
J485350,H0
J485351,H0
J485352,H0
J485353,H0
J485354,H0
J485355,H0
J485356,H0+H38
J485357,H0+H38
J485358,H0+H38
J485359,H38
J486350,H0
J486351,H0
J486352,H0
J486353,H0
J486354,H0
J486355,H0
J486356,H0+H38
J486357,H0+H38
J486358,H0+H38
J486359,H38
J487350,H0
J487351,H0
J487352,H0
J487353,H0
J487354,H0
J487355,H0
J487356,H0
J487357,H0
J487358,H0+H38
J487359,H38
J488350,H0
J488351,H0
J488352,H0
J488353,H0
J488354,H0
J488355,H0
J488356,H0
J488357,H0
J488358,H0+H38
J488359,H38
J489350,H0
J489351,H0
J489352,H0
J489353,H0
J489354,H0
J489355,H0
J489356,H0
J489357,H0
J489358,H0+H38
J489359,H38
J4934,H0
J4935,H0+H38
J490350,H0
J490351,H0
J490352,H0
J490353,H0
J490354,H0
J490355,H0
J490356,H0
J490357,H0
J490358,H0+H38
J490359,H38
J491350,H0
J491351,H0
J491352,H0
J491353,H0
J491354,H0
J491355,H0
J491356,H0
J491357,H0
J491358,H0+H38
J491359,H0+H38
J492350,H0
J492351,H0
J492352,H0
J492353,H0
J492354,H0
J492355,H0
J492356,H0
J492357,H0
J492358,H0+H38
J492359,H0+H38
J493350,H0
J493351,H0
J493352,H0
J493353,H0
J493354,H0
J493355,H0
J493356,H0
J493357,H0
J493358,H0+H38
J493359,H0+H38
J494350,H0
J494351,H0
J494352,H0
J494353,H0
J494354,H0
J494355,H0
J494356,H0
J494357,H0
J494358,H0
J494359,H0
J495350,H0
J495351,H0
J495352,H0
J495353,H0
J495354,H0
J495355,H0
J495356,H0
J495357,H0
J495358,H0
J495359,H0+H38
J496350,H0
J496351,H0
J496352,H0
J496353,H0
J496354,H0
J496355,H0
J496356,H0
J496357,H0
J496358,H0
J496359,H0+H38
J497350,H0
J497351,H0
J497352,H0
J497353,H0
J497354,H0
J497355,H0
J497356,H0
J497357,H0
J497358,H0
J497359,H0+H38
J498350,H0
J498351,H0
J498352,H0
J498353,H0
J498354,H0
J498355,H0
J498356,H0
J498357,H0
J498358,H0
J498359,H0+H38
J499350,H0
J499351,H0
J499352,H0
J499353,H0
J499354,H0
J499355,H0
J499356,H0
J499357,H0
J499358,H0
J499359,H0+H38
J43Y,H0+H38
J4836,H0+H38
J480360,H0
J480361,H0+H38
J480362,H38
J480363,H38
J480364,H38
J480365,H38
J480366,H38
J480367,H38
J480368,H38
J480369,H38
J481360,H0
J481361,H0+H38
J481362,H38
J481363,H38
J481364,H38
J481365,H38
J481366,H38
J481367,H38
J481368,H38
J481369,H38
J482360,H0
J482361,H0+H38
J482362,H0+H38
J482363,H38
J482364,H38
J482365,H38
J482366,H38
J482367,H38
J482368,H38
J482369,H38
J483360,H0+H38
J483361,H0+H38
J483362,H38
J483363,H38
J483364,H38
J483365,H38
J483366,H38
J483367,H38
J483368,H38
J483369,H38
J484360,H0+H38
J484361,H38
J484362,H38
J484363,H38
J484364,H38
J484365,H38
J484366,H38
J484367,H38
J484368,H38
J484369,H38
J485360,H38
J485361,H38
J485362,H38
J485363,H38
J485364,H38
J485365,H38
J485366,H38
J485367,H38
J485368,H38
J485369,H38
J486360,H38
J486361,H38
J486362,H38
J486363,H38
J486364,H38
J486365,H38
J486366,H38
J486367,H38
J486368,H38
J486369,H38
J487360,H38
J487361,H38
J487362,H38
J487363,H38
J487364,H38
J487365,H38
J487366,H38
J487367,H38
J487368,H38
J487369,H38
J488360,H38
J488361,H38
J488362,H38
J488363,H38
J488364,H38
J488365,H38
J488366,H38
J488367,H38
J488368,H38
J488369,H38
J489360,H38
J489361,H38
J489362,H38
J489363,H38
J489364,H38
J489365,H38
J489366,H38
J489367,H38
J489368,H38
J489369,H38
J4837,H38
J4936,H0+H38
J490360,H38
J490361,H38
J490362,H38
J490363,H38
J490364,H38
J490365,H38
J490366,H38
J490367,H38
J490368,H38
J490369,H38
J491360,H38
J491361,H38
J491362,H38
J491363,H38
J491364,H38
J491365,H38
J491366,H38
J491367,H38
J491368,H38
J491369,H38
J492360,H38
J492361,H38
J492362,H38
J492363,H38
J492364,H38
J492365,H38
J492366,H38
J492367,H38
J492368,H38
J492369,H38
J493360,H0+H38
J493361,H38
J493362,H38
J493363,H38
J493364,H38
J493365,H38
J493366,H38
J493367,H38
J493368,H38
J493369,H38
J494360,H0+H38
J494361,H38
J494362,H38
J494363,H38
J494364,H38
J494365,H38
J494366,H38
J494367,H38
J494368,H38
J494369,H38
J495360,H0+H38
J495361,H38
J495362,H38
J495363,H38
J495364,H38
J495365,H38
J495366,H38
J495367,H38
J495368,H38
J495369,H38
J496360,H38
J496361,H38
J496362,H38
J496363,H38
J496364,H38
J496365,H38
J496366,H38
J496367,H38
J496368,H38
J496369,H38
J497360,H38
J497361,H38
J497362,H38
J497363,H38
J497364,H38
J497365,H38
J497366,H38
J497367,H38
J497368,H38
J497369,H38
J498360,H38
J498361,H38
J498362,H38
J498363,H38
J498364,H38
J498365,H38
J498366,H38
J498367,H38
J498368,H38
J498369,H38
J499360,H0+H38
J499361,H38
J499362,H38
J499363,H38
J499364,H38
J499365,H38
J499366,H38
J499367,H38
J499368,H38
J499369,H38
J4937,H38
J43Z,H38
J44,H38
J45,H38
J46,H0+H38
J46SW,H38
J46NW,H38
J46SE,H38
J46NE,H0+H38
J46A,H38
J46B,H38
J46C,H38
J46D,H38
J46E,H38
J46F,H38
J46G,H38
J46H,H38
J46I,H38
J46J,H38
J46K,H38
J46L,H38
J46M,H38
J46N,H38
J46P,H38
J46Q,H38
J46R,H38
J46S,H38
J46T,H0+H38
J4666,H38
J4667,H38
J4766,H38
J4767,H0+H38
J470670,H38
J470671,H38
J470672,H38
J470673,H38
J470674,H38
J470675,H38
J470676,H38
J470677,H38
J470678,H38
J470679,H38
J471670,H38
J471671,H38
J471672,H38
J471673,H38
J471674,H38
J471675,H38
J471676,H38
J471677,H38
J471678,H38
J471679,H38
J472670,H38
J472671,H38
J472672,H38
J472673,H38
J472674,H38
J472675,H38
J472676,H38
J472677,H38
J472678,H38
J472679,H38
J473670,H38
J473671,H38
J473672,H38
J473673,H38
J473674,H38
J473675,H38
J473676,H38
J473677,H38
J473678,H38
J473679,H0+H38
J474670,H38
J474671,H38
J474672,H38
J474673,H38
J474674,H38
J474675,H38
J474676,H38
J474677,H38
J474678,H0+H38
J474679,H0+H38
J475670,H38
J475671,H38
J475672,H38
J475673,H38
J475674,H38
J475675,H38
J475676,H38
J475677,H38
J475678,H0+H38
J475679,H0+H38
J476670,H38
J476671,H38
J476672,H38
J476673,H38
J476674,H38
J476675,H38
J476676,H38
J476677,H38
J476678,H0+H38
J476679,H0+H38
J477670,H38
J477671,H38
J477672,H38
J477673,H38
J477674,H38
J477675,H38
J477676,H38
J477677,H0+H38
J477678,H0+H38
J477679,H0
J478670,H38
J478671,H38
J478672,H38
J478673,H38
J478674,H38
J478675,H38
J478676,H38
J478677,H0+H38
J478678,H0+H38
J478679,H0
J479670,H38
J479671,H38
J479672,H38
J479673,H38
J479674,H38
J479675,H38
J479676,H0+H38
J479677,H0+H38
J479678,H0+H38
J479679,H0
J46U,H0+H38
J4668,H0+H38
J460680,H38
J460681,H38
J460682,H38
J460683,H38
J460684,H38
J460685,H38
J460686,H38
J460687,H38
J460688,H38
J460689,H38
J461680,H38
J461681,H38
J461682,H38
J461683,H38
J461684,H38
J461685,H38
J461686,H38
J461687,H38
J461688,H38
J461689,H38
J462680,H38
J462681,H38
J462682,H38
J462683,H38
J462684,H38
J462685,H38
J462686,H38
J462687,H38
J462688,H38
J462689,H38
J463680,H38
J463681,H38
J463682,H38
J463683,H38
J463684,H38
J463685,H38
J463686,H38
J463687,H38
J463688,H38
J463689,H38
J464680,H38
J464681,H38
J464682,H38
J464683,H38
J464684,H38
J464685,H38
J464686,H0+H38
J464687,H0+H38
J464688,H38
J464689,H38
J465680,H38
J465681,H38
J465682,H38
J465683,H38
J465684,H38
J465685,H38
J465686,H0+H38
J465687,H0+H38
J465688,H38
J465689,H38
J466680,H38
J466681,H38
J466682,H38
J466683,H38
J466684,H38
J466685,H38
J466686,H0+H38
J466687,H0+H38
J466688,H38
J466689,H38
J467680,H38
J467681,H38
J467682,H38
J467683,H38
J467684,H38
J467685,H0+H38
J467686,H0+H38
J467687,H0+H38
J467688,H38
J467689,H38
J468680,H38
J468681,H38
J468682,H38
J468683,H38
J468684,H0+H38
J468685,H0+H38
J468686,H38
J468687,H38
J468688,H38
J468689,H38
J469680,H38
J469681,H38
J469682,H38
J469683,H38
J469684,H0+H38
J469685,H0+H38
J469686,H38
J469687,H38
J469688,H38
J469689,H38
J4669,H38
J4768,H0+H38
J470680,H38
J470681,H38
J470682,H38
J470683,H0+H38
J470684,H0+H38
J470685,H0+H38
J470686,H38
J470687,H38
J470688,H38
J470689,H38
J471680,H38
J471681,H38
J471682,H38
J471683,H0+H38
J471684,H0
J471685,H0+H38
J471686,H38
J471687,H38
J471688,H38
J471689,H38
J472680,H38
J472681,H38
J472682,H38
J472683,H0+H38
J472684,H0+H38
J472685,H0+H38
J472686,H38
J472687,H38
J472688,H38
J472689,H38
J473680,H0+H38
J473681,H0+H38
J473682,H38
J473683,H0+H38
J473684,H38
J473685,H38
J473686,H38
J473687,H38
J473688,H38
J473689,H38
J474680,H0+H38
J474681,H0+H38
J474682,H0+H38
J474683,H0+H38
J474684,H38
J474685,H38
J474686,H38
J474687,H38
J474688,H38
J474689,H38
J475680,H0+H38
J475681,H0+H38
J475682,H0
J475683,H0+H38
J475684,H38
J475685,H38
J475686,H38
J475687,H38
J475688,H38
J475689,H38
J476680,H0+H38
J476681,H0+H38
J476682,H0+H38
J476683,H0+H38
J476684,H38
J476685,H38
J476686,H38
J476687,H38
J476688,H38
J476689,H38
J477680,H0+H38
J477681,H38
J477682,H38
J477683,H38
J477684,H38
J477685,H38
J477686,H38
J477687,H38
J477688,H38
J477689,H38
J478680,H0+H38
J478681,H38
J478682,H38
J478683,H38
J478684,H38
J478685,H38
J478686,H38
J478687,H38
J478688,H38
J478689,H38
J479680,H0+H38
J479681,H0+H38
J479682,H38
J479683,H38
J479684,H38
J479685,H38
J479686,H38
J479687,H38
J479688,H38
J479689,H38
J4769,H38
J46V,H38
J46W,H38
J46X,H38
J46Y,H0+H38
J4866,H38
J4867,H0+H38
J480670,H38
J480671,H38
J480672,H38
J480673,H38
J480674,H38
J480675,H38
J480676,H0+H38
J480677,H0+H38
J480678,H0
J480679,H0
J481670,H38
J481671,H38
J481672,H38
J481673,H38
J481674,H38
J481675,H38
J481676,H38
J481677,H0+H38
J481678,H0
J481679,H0
J482670,H38
J482671,H38
J482672,H38
J482673,H38
J482674,H38
J482675,H38
J482676,H38
J482677,H0+H38
J482678,H0+H38
J482679,H0
J483670,H38
J483671,H38
J483672,H38
J483673,H38
J483674,H38
J483675,H38
J483676,H38
J483677,H38
J483678,H0+H38
J483679,H0
J484670,H38
J484671,H38
J484672,H38
J484673,H38
J484674,H38
J484675,H38
J484676,H38
J484677,H0+H38
J484678,H0+H38
J484679,H0
J485670,H38
J485671,H38
J485672,H38
J485673,H38
J485674,H38
J485675,H38
J485676,H38
J485677,H0+H38
J485678,H0
J485679,H0
J486670,H38
J486671,H38
J486672,H38
J486673,H38
J486674,H38
J486675,H38
J486676,H0+H38
J486677,H0+H38
J486678,H0
J486679,H0
J487670,H38
J487671,H38
J487672,H38
J487673,H38
J487674,H38
J487675,H0+H38
J487676,H0+H38
J487677,H0
J487678,H0
J487679,H0
J488670,H38
J488671,H38
J488672,H38
J488673,H38
J488674,H0+H38
J488675,H0+H38
J488676,H0
J488677,H0
J488678,H0
J488679,H0
J489670,H38
J489671,H38
J489672,H38
J489673,H0+H38
J489674,H0+H38
J489675,H0
J489676,H0
J489677,H0
J489678,H0
J489679,H0
J4966,H0+H38
J490660,H38
J490661,H38
J490662,H38
J490663,H38
J490664,H38
J490665,H38
J490666,H38
J490667,H38
J490668,H38
J490669,H38
J491660,H38
J491661,H38
J491662,H38
J491663,H38
J491664,H38
J491665,H38
J491666,H38
J491667,H38
J491668,H38
J491669,H38
J492660,H38
J492661,H38
J492662,H38
J492663,H38
J492664,H38
J492665,H38
J492666,H38
J492667,H38
J492668,H38
J492669,H38
J493660,H38
J493661,H38
J493662,H38
J493663,H38
J493664,H38
J493665,H38
J493666,H38
J493667,H38
J493668,H38
J493669,H38
J494660,H38
J494661,H38
J494662,H38
J494663,H38
J494664,H38
J494665,H38
J494666,H38
J494667,H38
J494668,H38
J494669,H38
J495660,H38
J495661,H38
J495662,H38
J495663,H38
J495664,H38
J495665,H38
J495666,H38
J495667,H38
J495668,H38
J495669,H38
J496660,H38
J496661,H38
J496662,H38
J496663,H38
J496664,H38
J496665,H38
J496666,H38
J496667,H38
J496668,H0+H38
J496669,H0+H38
J497660,H38
J497661,H38
J497662,H38
J497663,H38
J497664,H38
J497665,H38
J497666,H38
J497667,H38
J497668,H0+H38
J497669,H0
J498660,H38
J498661,H38
J498662,H38
J498663,H38
J498664,H38
J498665,H38
J498666,H38
J498667,H38
J498668,H0+H38
J498669,H0
J499660,H38
J499661,H38
J499662,H38
J499663,H38
J499664,H0+H38
J499665,H0+H38
J499666,H38
J499667,H0+H38
J499668,H0+H38
J499669,H0
J4967,H0+H38
J490670,H38
J490671,H38
J490672,H38
J490673,H0+H38
J490674,H0+H38
J490675,H0
J490676,H0
J490677,H0
J490678,H0
J490679,H0
J491670,H38
J491671,H38
J491672,H38
J491673,H0+H38
J491674,H0
J491675,H0
J491676,H0
J491677,H0
J491678,H0
J491679,H0
J492670,H38
J492671,H38
J492672,H38
J492673,H0+H38
J492674,H0
J492675,H0
J492676,H0
J492677,H0
J492678,H0
J492679,H0
J493670,H38
J493671,H38
J493672,H38
J493673,H0+H38
J493674,H0
J493675,H0
J493676,H0
J493677,H0
J493678,H0
J493679,H0
J494670,H38
J494671,H38
J494672,H38
J494673,H0+H38
J494674,H0
J494675,H0
J494676,H0
J494677,H0
J494678,H0
J494679,H0
J495670,H38
J495671,H38
J495672,H0+H38
J495673,H0+H38
J495674,H0
J495675,H0
J495676,H0
J495677,H0
J495678,H0
J495679,H0
J496670,H0+H38
J496671,H0+H38
J496672,H0+H38
J496673,H0+H38
J496674,H0
J496675,H0
J496676,H0
J496677,H0
J496678,H0
J496679,H0
J497670,H0+H38
J497671,H0+H38
J497672,H0
J497673,H0+H38
J497674,H0
J497675,H0
J497676,H0
J497677,H0
J497678,H0
J497679,H0
J498670,H0+H38
J498671,H0+H38
J498672,H0
J498673,H0+H38
J498674,H0+H38
J498675,H0
J498676,H0
J498677,H0
J498678,H0
J498679,H0
J499670,H0
J499671,H0
J499672,H0
J499673,H0
J499674,H0
J499675,H0
J499676,H0
J499677,H0
J499678,H0
J499679,H0
J46Z,H0+H38
J4868,H0+H38
J480680,H0
J480681,H0+H38
J480682,H0+H38
J480683,H0+H38
J480684,H38
J480685,H38
J480686,H38
J480687,H38
J480688,H38
J480689,H38
J481680,H0
J481681,H0
J481682,H0
J481683,H0+H38
J481684,H0+H38
J481685,H38
J481686,H38
J481687,H38
J481688,H38
J481689,H38
J482680,H0
J482681,H0
J482682,H0
J482683,H0
J482684,H0+H38
J482685,H0+H38
J482686,H38
J482687,H38
J482688,H38
J482689,H38
J483680,H0
J483681,H0
J483682,H0
J483683,H0
J483684,H0
J483685,H0+H38
J483686,H0+H38
J483687,H38
J483688,H38
J483689,H38
J484680,H0
J484681,H0
J484682,H0
J484683,H0
J484684,H0
J484685,H0
J484686,H0+H38
J484687,H0+H38
J484688,H38
J484689,H38
J485680,H0
J485681,H0
J485682,H0
J485683,H0
J485684,H0
J485685,H0
J485686,H0
J485687,H0+H38
J485688,H38
J485689,H38
J486680,H0
J486681,H0
J486682,H0
J486683,H0
J486684,H0
J486685,H0
J486686,H0
J486687,H0+H38
J486688,H0+H38
J486689,H38
J487680,H0
J487681,H0
J487682,H0
J487683,H0
J487684,H0
J487685,H0
J487686,H0
J487687,H0+H38
J487688,H0+H38
J487689,H38
J488680,H0
J488681,H0
J488682,H0
J488683,H0
J488684,H0
J488685,H0
J488686,H0
J488687,H0
J488688,H0+H38
J488689,H38
J489680,H0
J489681,H0
J489682,H0
J489683,H0
J489684,H0
J489685,H0
J489686,H0
J489687,H0
J489688,H0+H38
J489689,H38
J4869,H0+H38
J480690,H38
J480691,H38
J480692,H38
J480693,H38
J480694,H38
J480695,H38
J480696,H38
J480697,H38
J480698,H38
J480699,H38
J481690,H38
J481691,H38
J481692,H38
J481693,H38
J481694,H38
J481695,H38
J481696,H38
J481697,H38
J481698,H38
J481699,H38
J482690,H38
J482691,H38
J482692,H38
J482693,H38
J482694,H38
J482695,H38
J482696,H38
J482697,H38
J482698,H38
J482699,H38
J483690,H38
J483691,H38
J483692,H38
J483693,H38
J483694,H38
J483695,H38
J483696,H38
J483697,H38
J483698,H38
J483699,H38
J484690,H38
J484691,H38
J484692,H38
J484693,H38
J484694,H38
J484695,H38
J484696,H38
J484697,H38
J484698,H38
J484699,H38
J485690,H38
J485691,H38
J485692,H38
J485693,H38
J485694,H38
J485695,H38
J485696,H38
J485697,H38
J485698,H38
J485699,H38
J486690,H38
J486691,H38
J486692,H38
J486693,H38
J486694,H38
J486695,H38
J486696,H38
J486697,H38
J486698,H38
J486699,H38
J487690,H38
J487691,H38
J487692,H38
J487693,H38
J487694,H38
J487695,H38
J487696,H38
J487697,H38
J487698,H38
J487699,H38
J488690,H38
J488691,H38
J488692,H38
J488693,H38
J488694,H38
J488695,H38
J488696,H38
J488697,H38
J488698,H38
J488699,H38
J489690,H38
J489691,H0+H38
J489692,H0+H38
J489693,H0+H38
J489694,H0+H38
J489695,H0+H38
J489696,H0+H38
J489697,H38
J489698,H38
J489699,H38
J4968,H0+H38
J490680,H0
J490681,H0
J490682,H0
J490683,H0
J490684,H0
J490685,H0
J490686,H0
J490687,H0
J490688,H0+H38
J490689,H0+H38
J491680,H0
J491681,H0
J491682,H0
J491683,H0
J491684,H0
J491685,H0
J491686,H0
J491687,H0
J491688,H0
J491689,H0+H38
J492680,H0
J492681,H0
J492682,H0
J492683,H0
J492684,H0
J492685,H0
J492686,H0
J492687,H0
J492688,H0
J492689,H0
J493680,H0
J493681,H0
J493682,H0
J493683,H0
J493684,H0
J493685,H0
J493686,H0
J493687,H0
J493688,H0
J493689,H0
J494680,H0
J494681,H0
J494682,H0
J494683,H0
J494684,H0
J494685,H0
J494686,H0
J494687,H0
J494688,H0+H38
J494689,H0+H38
J495680,H0
J495681,H0
J495682,H0
J495683,H0
J495684,H0
J495685,H0
J495686,H0
J495687,H0+H38
J495688,H0+H38
J495689,H0+H38
J496680,H0
J496681,H0
J496682,H0
J496683,H0
J496684,H0
J496685,H0
J496686,H0
J496687,H0
J496688,H0+H38
J496689,H0+H38
J497680,H0
J497681,H0
J497682,H0
J497683,H0
J497684,H0
J497685,H0
J497686,H0
J497687,H0
J497688,H0
J497689,H0
J498680,H0
J498681,H0
J498682,H0
J498683,H0
J498684,H0
J498685,H0
J498686,H0
J498687,H0
J498688,H0
J498689,H0
J499680,H0
J499681,H0
J499682,H0
J499683,H0
J499684,H0
J499685,H0
J499686,H0
J499687,H0
J499688,H0
J499689,H0
J4969,H0+H38
J490690,H0+H38
J490691,H0+H38
J490692,H0
J490693,H0
J490694,H0
J490695,H0
J490696,H0+H38
J490697,H0+H38
J490698,H0+H38
J490699,H0+H38
J491690,H0+H38
J491691,H0
J491692,H0
J491693,H0
J491694,H0
J491695,H0
J491696,H0
J491697,H0
J491698,H0
J491699,H0
J492690,H0
J492691,H0
J492692,H0
J492693,H0
J492694,H0
J492695,H0
J492696,H0
J492697,H0
J492698,H0
J492699,H0
J493690,H0
J493691,H0
J493692,H0
J493693,H0
J493694,H0
J493695,H0
J493696,H0
J493697,H0
J493698,H0
J493699,H0
J494690,H0
J494691,H0
J494692,H0
J494693,H0
J494694,H0
J494695,H0
J494696,H0
J494697,H0
J494698,H0
J494699,H0
J495690,H0
J495691,H0
J495692,H0
J495693,H0
J495694,H0
J495695,H0
J495696,H0
J495697,H0
J495698,H0
J495699,H0
J496690,H0
J496691,H0
J496692,H0
J496693,H0
J496694,H0
J496695,H0
J496696,H0
J496697,H0
J496698,H0
J496699,H0
J497690,H0
J497691,H0
J497692,H0
J497693,H0
J497694,H0
J497695,H0
J497696,H0
J497697,H0
J497698,H0
J497699,H0
J498690,H0
J498691,H0
J498692,H0
J498693,H0
J498694,H0
J498695,H0
J498696,H0
J498697,H0
J498698,H0
J498699,H0
J499690,H0
J499691,H0
J499692,H0
J499693,H0
J499694,H0
J499695,H0
J499696,H0
J499697,H0
J499698,H0
J499699,H0
J47,H0+H38
J47SW,H38
J47NW,H0+H38
J47SE,H0+H38
J47NE,H38
J47A,H38
J47B,H38
J47C,H38
J47D,H38
J47E,H0+H38
J4078,H38
J4079,H0+H38
J400790,H38
J400791,H38
J400792,H38
J400793,H38
J400794,H38
J400795,H0+H38
J400796,H0
J400797,H0
J400798,H0
J400799,H0
J401790,H38
J401791,H38
J401792,H38
J401793,H38
J401794,H38
J401795,H0+H38
J401796,H0+H38
J401797,H0+H38
J401798,H0
J401799,H0
J402790,H38
J402791,H38
J402792,H38
J402793,H38
J402794,H38
J402795,H38
J402796,H38
J402797,H0+H38
J402798,H0+H38
J402799,H0
J403790,H38
J403791,H38
J403792,H38
J403793,H38
J403794,H38
J403795,H38
J403796,H38
J403797,H38
J403798,H0+H38
J403799,H0+H38
J404790,H38
J404791,H38
J404792,H38
J404793,H38
J404794,H38
J404795,H38
J404796,H38
J404797,H38
J404798,H38
J404799,H0+H38
J405790,H38
J405791,H38
J405792,H38
J405793,H38
J405794,H38
J405795,H38
J405796,H38
J405797,H38
J405798,H38
J405799,H38
J406790,H38
J406791,H38
J406792,H38
J406793,H38
J406794,H38
J406795,H38
J406796,H38
J406797,H38
J406798,H38
J406799,H38
J407790,H38
J407791,H38
J407792,H38
J407793,H38
J407794,H38
J407795,H38
J407796,H38
J407797,H38
